id,atom1,atom2,length_mm
7452,318,704,0.12463429557728106
7453,318,711,0.12729129890495658
7454,318,740,0.07603592964353686
7455,318,835,0.08988085343762921
7456,318,884,0.07028190513779563
7457,318,892,0.11680631061856078
7458,318,936,0.07122435491263929
7459,318,943,0.07931882799499403
7460,318,994,0.15078376425524206
7461,319,348,0.11291456670664961
7462,319,361,0.13202955721686216
7463,319,366,0.0862261191188706
7464,319,408,0.10652497846763917
7465,319,418,0.10092438128286652
7466,319,446,0.07119342514479993
7467,319,505,0.14291658394479642
7468,319,544,0.11058930800612164
7469,319,570,0.10124037475413665
7470,319,656,0.15046092546222248
7471,319,683,0.10044538289843195
7472,319,733,0.1233886136924703
7473,319,753,0.1346421478173451
7474,319,758,0.14505293593948562
7475,319,825,0.11056971309820432
7476,319,854,0.08748322363803177
7477,319,876,0.13958464879679836
7478,319,915,0.12204651812138631
7479,320,322,0.12440846025711859
7480,320,368,0.1340824691891397
7481,320,405,0.11849734879310028
7482,320,424,0.12894138055630658
7483,320,439,0.08743153359772039
7484,320,490,0.14776521935445164
7485,320,491,0.0993210764535696
7486,320,495,0.14804124181838035
7487,320,524,0.10314831560581322
7488,320,531,0.1524723546618398
7489,320,698,0.14213091181174836
7490,320,744,0.11646550458075013
7491,320,749,0.08865044387432
7492,320,810,0.15070222389316976
7493,320,817,0.11141963385738825
7494,320,826,0.10513866394332323
7495,320,828,0.1362150690106132
7496,320,835,0.14710836236978497
7497,320,846,0.07387924464472037
7498,320,857,0.14627005821052597
7499,320,902,0.15441193078547452
7500,320,935,0.1455574378641277
7501,321,338,0.0922672913381658
7502,321,357,0.15517340543553423
7503,321,392,0.1346821972347387
7504,321,412,0.10134032620129399
7505,321,449,0.13863408460420137
7506,321,523,0.14265022478465927
7507,321,539,0.13509886210729818
7508,321,545,0.11582481362061202
7509,321,578,0.07797861017551068
7510,321,599,0.06877502453910604
7511,321,614,0.15629267238157157
7512,321,629,0.1158742278153202
7513,321,831,0.08428984516372164
7514,321,848,0.12414406960252482
7515,321,891,0.12694562733687736
7516,321,927,0.0754253424423083
7517,321,962,0.07138135876915468
7518,321,968,0.1086376733756788
7519,322,416,0.08418578891261251
7520,322,424,0.1544270214787423
7521,322,482,0.14272511271040259
7522,322,491,0.13485986929173432
7523,322,531,0.10132798332984183
7524,322,561,0.08519287580310755
7525,322,653,0.11138182140442122
7526,322,662,0.15479924960326039
7527,322,670,0.08913481530159917
7528,322,699,0.13072504656495154
7529,322,730,0.1301199863185997
7530,322,744,0.07288147324143708
7531,322,791,0.10130427531302491
7532,322,810,0.14528296451136163
7533,322,828,0.07050508928967546
7534,322,835,0.07179389529433128
7535,322,846,0.07858462027691134
7536,322,892,0.14025230568450076
7537,322,902,0.14490401990649296
7538,322,936,0.1483205730047449
7539,322,948,0.15234978707842894
7540,322,993,0.1557966815700671
7541,322,998,0.1485686623112766
7542,323,352,0.09727712863823453
7543,323,499,0.11527842969206006
7544,323,621,0.1059778652142019
7545,323,646,0.13466448330840794
7546,323,661,0.13677172998505416
7547,323,703,0.1563223792796207
7548,323,715,0.1369391174731401
7549,323,745,0.08151810869027704
7550,323,776,0.1505983630120895
7551,323,780,0.06922057988617737
7552,323,809,0.09237869473909471
7553,323,867,0.09525244799037301
7554,323,881,0.15290916248775763
7555,323,915,0.15068200674817142
7556,323,919,0.07627816117462238
7557,324,347,0.1523345130032082
7558,324,424,0.11881658416656314
7559,324,509,0.10905566545158145
7560,324,624,0.08415529798131591
7561,324,640,0.0783331215345138
7562,324,670,0.13766525257292583
7563,324,694,0.14195765131981908
7564,324,730,0.07772004964227139
7565,324,762,0.08657476796041311
7566,324,777,0.10058433727431564
7567,324,869,0.09236778108941598
7568,324,880,0.15226973900469573
7569,324,948,0.09742175184844167
7570,324,993,0.13893899252466577
7571,324,999,0.1228721154787068
7572,325,355,0.08243268744031312
7573,325,373,0.10169225837326219
7574,325,429,0.1289713930882362
7575,325,473,0.12572555428048449
7576,325,474,0.13234971292567352
7577,325,503,0.14855764262527657
7578,325,512,0.12857205560367116
7579,325,513,0.09273557813851813
7580,325,519,0.14746657018358167
7581,325,551,0.11911682418578236
7582,325,567,0.1501703964526345
7583,325,582,0.08833482391873965
7584,325,616,0.09524575468841442
7585,325,631,0.08200250753096192
7586,325,770,0.10731726046368247
7587,325,797,0.13975785256968146
7588,325,827,0.07149793549769834
7589,325,914,0.1361251690165999
7590,325,916,0.14022485035443766
7591,325,980,0.07101092224924709
7592,326,355,0.13241743698779562
7593,326,458,0.10112490833635476
7594,326,459,0.08056055485293752
7595,326,503,0.1246627384091102
7596,326,513,0.15208191474226698
7597,326,559,0.08025973040767365
7598,326,567,0.0774422532571525
7599,326,584,0.07405933076079657
7600,326,648,0.14315325664134887
7601,326,651,0.14714972959685435
7602,326,671,0.1284475499026071
7603,326,680,0.11738345517691147
7604,326,682,0.14883925638290268
7605,326,794,0.07645579460340664
7606,326,806,0.14667006562403065
7607,326,818,0.14258963401769872
7608,326,836,0.07368269779476246
7609,326,851,0.12174356113258399
7610,326,868,0.12201359212107837
7611,326,930,0.13478945368788642
7612,326,987,0.10622077018204522
7613,327,425,0.07028860931132962
7614,327,434,0.1570481779902738
7615,327,452,0.1558703999439928
7616,327,462,0.08301755646813107
7617,327,553,0.1194019910268712
7618,327,586,0.14476389550849178
7619,327,638,0.08151408365424502
7620,327,644,0.094187826826047
7621,327,690,0.14747568507137318
7622,327,700,0.12471601958156758
7623,327,706,0.1471114037826112
7624,327,755,0.09589977842401669
7625,327,832,0.13229667835726167
7626,327,873,0.07239802992426939
7627,327,937,0.13702198897471754
7628,327,955,0.15493651238354697
7629,328,382,0.11480188269427985
7630,328,411,0.13201677234499914
7631,328,417,0.1320992256719621
7632,328,423,0.15652348034450753
7633,328,501,0.12398832309781192
7634,328,520,0.07653040458550282
7635,328,554,0.09355383473207331
7636,328,568,0.12341045212425246
7637,328,626,0.06869377950143912
7638,328,641,0.15632772224813954
7639,328,672,0.07588942355369357
7640,328,673,0.1540083510814848
7641,328,690,0.11597385984517712
7642,328,701,0.08842709718201748
7643,328,775,0.08336406158005687
7644,328,830,0.11923422394158072
7645,328,834,0.08653325660095032
7646,328,937,0.15517070822043671
7647,328,992,0.14061649142718421
7648,329,380,0.0694383720538903
7649,329,427,0.15477584594304666
7650,329,443,0.1499809928932062
7651,329,456,0.13840343330030289
7652,329,469,0.1320359591352655
7653,329,497,0.1073307507537843
7654,329,540,0.07562908032069236
7655,329,577,0.08130364021151133
7656,329,668,0.14061277635606273
7657,329,696,0.15018899983126854
7658,329,727,0.1251797816446514
7659,329,743,0.1471365011746547
7660,329,774,0.08067132806035214
7661,329,795,0.1519067489903732
7662,329,870,0.14266510091826445
7663,329,872,0.1088841078258239
7664,329,953,0.15589000939576284
7665,330,392,0.12449721813855533
7666,330,419,0.1427419217186732
7667,330,422,0.13398286897372444
7668,330,432,0.07386039945316702
7669,330,523,0.13993896555898544
7670,330,539,0.10176399821862255
7671,330,593,0.1325118738522356
7672,330,689,0.0761658766752151
7673,330,693,0.1479495352685059
7674,330,707,0.11817333652020688
7675,330,732,0.10363185626346173
7676,330,792,0.11461341051776362
7677,330,819,0.0851777171800239
7678,330,837,0.07333711378123839
7679,330,845,0.11190689403813106
7680,331,463,0.07410009793905191
7681,331,466,0.1446031128802917
7682,331,541,0.11605914205728227
7683,331,569,0.09453319874802422
7684,331,591,0.15730366422356779
7685,331,618,0.14839726578836765
7686,331,632,0.12523408228931387
7687,331,639,0.08385332261957552
7688,331,751,0.13712435637687687
7689,331,768,0.07317287353290858
7690,331,844,0.07812800831782021
7691,331,861,0.12764502639422384
7692,331,899,0.084001422146904
7693,331,906,0.09241012581124108
7694,331,951,0.14630557270235142
7695,331,952,0.12994740955266706
7696,331,957,0.13407442940806602
7697,331,961,0.14049753115990027
7698,332,353,0.13323756579495072
7699,332,378,0.14946277633438956
7700,332,393,0.14932087933700394
7701,332,410,0.10770173174717983
7702,332,455,0.149171828417432
7703,332,459,0.13366853222749578
7704,332,500,0.1306927841936668
7705,332,596,0.13658284814182575
7706,332,682,0.1129654960558064
7707,332,697,0.0795183506103005
7708,332,724,0.1541446283812139
7709,332,783,0.12136349368019227
7710,332,793,0.13461680752727517
7711,332,800,0.0899846010133107
7712,332,802,0.0950276519094351
7713,332,806,0.1435089603678013
7714,332,818,0.10482110454875966
7715,332,822,0.09424184101673823
7716,332,908,0.1478739131922406
7717,333,338,0.12819290511743778
7718,333,340,0.1480625552228156
7719,333,345,0.1198464171639786
7720,333,412,0.09666935573073304
7721,333,449,0.15085707124250772
7722,333,478,0.14196000305361295
7723,333,481,0.07280235190480923
7724,333,514,0.09237101299507407
7725,333,605,0.13290921839071468
7726,333,611,0.09607080801809391
7727,333,629,0.12792836367197505
7728,333,634,0.0806014851353069
7729,333,643,0.10846110813765028
7730,333,667,0.07570110876002024
7731,333,725,0.1322654197933687
7732,333,750,0.13821718759187496
7733,333,821,0.1448381555206852
7734,333,859,0.1485484596582169
7735,333,891,0.12680032476729716
7736,333,907,0.12436566652074008
7737,333,924,0.15167164399028085
7738,333,968,0.14772521061926622
7739,333,983,0.1046269667201032
7740,334,356,0.11765261521267843
7741,334,457,0.10373623064606705
7742,334,460,0.0769006143966386
7743,334,529,0.11147101872138136
7744,334,532,0.13792661641162132
7745,334,579,0.11916583724921935
7746,334,655,0.09555785915502535
7747,334,804,0.15305316250962425
7748,334,823,0.15142425964482517
7749,334,878,0.09202475412330696
7750,334,912,0.1555211676405527
7751,335,358,0.13546999786263772
7752,335,381,0.13828823953060368
7753,335,419,0.14122178839124702
7754,335,445,0.13262381243050783
7755,335,460,0.14933589244437445
7756,335,494,0.139689252633317
7757,335,532,0.07385991107287616
7758,335,575,0.09741604976217194
7759,335,579,0.11978743421256227
7760,335,589,0.1459007958327894
7761,335,593,0.10601711385686811
7762,335,602,0.11420268222184624
7763,335,633,0.14984544852858875
7764,335,649,0.1193303025619919
7765,335,655,0.1402597992616778
7766,335,665,0.07659539541060134
7767,335,693,0.1457104214416999
7768,335,731,0.09411128196796427
7769,335,732,0.1431839096463946
7770,335,796,0.14046290037203582
7771,335,804,0.15022771076626898
7772,335,814,0.08085010963825738
7773,335,839,0.09916840767751339
7774,335,845,0.11458310159207655
7775,335,859,0.11913985848418758
7776,335,913,0.06968488497146988
7777,336,360,0.1533283329682079
7778,336,367,0.11930809392076498
7779,336,372,0.1547832268789543
7780,336,429,0.09369667914109689
7781,336,441,0.10402071584754116
7782,336,474,0.10283020954209798
7783,336,506,0.12104087956727337
7784,336,519,0.11342242160949685
7785,336,528,0.07843954690228591
7786,336,590,0.1382101775743395
7787,336,616,0.13476669488149864
7788,336,710,0.13244713575255937
7789,336,716,0.1489060526043902
7790,336,760,0.13093936929363387
7791,336,821,0.15491713466848903
7792,336,875,0.10711848133384189
7793,336,907,0.14706663533934938
7794,336,944,0.15592905883254032
7795,336,976,0.13944863158654888
7796,337,361,0.13148373995304408
7797,337,366,0.14606854018604135
7798,337,379,0.09391047009702069
7799,337,388,0.14699767893656204
7800,337,406,0.15615660715401572
7801,337,418,0.15154294610938895
7802,337,446,0.13350686763098873
7803,337,483,0.08445960573711114
7804,337,484,0.12595153796634576
7805,337,489,0.1462207119400778
7806,337,508,0.13872285089944802
7807,337,546,0.15638542914073025
7808,337,566,0.14635705956951514
7809,337,722,0.13598866002830565
7810,337,753,0.15570989124994214
7811,337,785,0.07966281152015268
7812,337,876,0.11567870516499351
7813,337,918,0.12449814241240645
7814,337,997,0.10725045256959949
7815,338,392,0.11883019948958987
7816,338,412,0.09295408968294233
7817,338,472,0.1388078699974248
7818,338,514,0.14125665275900598
7819,338,523,0.09049820148188248
7820,338,539,0.12408593832673748
7821,338,578,0.10616759078486358
7822,338,593,0.14339610934080532
7823,338,599,0.1346287800865287
7824,338,611,0.13664342366481844
7825,338,614,0.13192879812807354
7826,338,629,0.06931966050517123
7827,338,689,0.09643727007941988
7828,338,819,0.14427645074513124
7829,338,891,0.14047427796441422
7830,338,924,0.14456066537598206
7831,338,962,0.14374962891293044
7832,338,968,0.1163285408202974
7833,338,983,0.09812117593990567
7834,339,343,0.11295453475489597
7835,339,369,0.11149456271752083
7836,339,434,0.11912332240687606
7837,339,452,0.1500949621751998
7838,339,479,0.14505048696120826
7839,339,521,0.1000959990903478
7840,339,553,0.141005478246794
7841,339,563,0.11235422419760756
7842,339,638,0.15257283797398744
7843,339,644,0.11492607686609159
7844,339,645,0.06935701122604376
7845,339,664,0.1511022869875157
7846,339,695,0.10162465544377365
7847,339,803,0.07513877230683387
7848,339,850,0.14473407869701913
7849,339,949,0.07316180644003907
7850,339,955,0.07336905362520912
7851,339,989,0.12649298552727475
7852,340,375,0.09268726084601084
7853,340,386,0.0961716224700807
7854,340,392,0.12435158328854569
7855,340,422,0.1306319041249477
7856,340,429,0.1572932207455042
7857,340,467,0.08611451999232914
7858,340,506,0.15726181533169867
7859,340,514,0.07804620996653704
7860,340,519,0.09319829037214614
7861,340,528,0.1572507438943088
7862,340,643,0.1361944458695433
7863,340,659,0.15393498986230617
7864,340,667,0.14162116965644012
7865,340,716,0.10758629272519579
7866,340,821,0.07757818409097271
7867,340,838,0.13890529821140232
7868,340,891,0.13146865669749447
7869,340,907,0.1436191714715426
7870,340,916,0.11234719878958903
7871,340,930,0.1557785975366356
7872,340,983,0.08105800790948627
7873,341,349,0.14023130686985974
7874,341,402,0.09022001311253973
7875,341,450,0.14989391755632117
7876,341,470,0.12942055527482726
7877,341,488,0.08305428553880778
7878,341,526,0.12253747126533328
7879,341,536,0.15138195648280175
7880,341,571,0.07287212316830582
7881,341,580,0.15364249463620902
7882,341,597,0.09544543913839783
7883,341,686,0.093192772910811
7884,341,761,0.11700685987594385
7885,341,773,0.11367623480184565
7886,341,778,0.11136958323685821
7887,341,812,0.13638241037644094
7888,341,842,0.10334864868174692
7889,341,872,0.15574113908378265
7890,341,887,0.12747455402493252
7891,341,888,0.13357861676265054
7892,341,910,0.07339298032172503
7893,341,925,0.07142873951555487
7894,342,353,0.12516966158964013
7895,342,356,0.10644995714826051
7896,342,365,0.08909514613078462
7897,342,437,0.09259831543262882
7898,342,529,0.11252859526145631
7899,342,538,0.08742439144282248
7900,342,549,0.1461010021523529
7901,342,671,0.14724928424145334
7902,342,708,0.11003214051990608
7903,342,823,0.15705452594947877
7904,342,829,0.07362209335549076
7905,342,878,0.09952553821749589
7906,342,931,0.08385912742759974
7907,342,963,0.13848009715288864
7908,343,369,0.14010893311029185
7909,343,479,0.13946828209997023
7910,343,533,0.09887804796225803
7911,343,562,0.1556151071880758
7912,343,563,0.0832559424186598
7913,343,645,0.06931627230316983
7914,343,684,0.12566362430577452
7915,343,695,0.15306215170510898
7916,343,721,0.11218823851889617
7917,343,803,0.14568316181150295
7918,343,824,0.08266601961488142
7919,343,850,0.09427502305340103
7920,343,874,0.07713119735321108
7921,343,949,0.0951919439248866
7922,343,989,0.10148042499975853
7923,343,990,0.11827030012424554
7924,344,367,0.14961457913124143
7925,344,374,0.13063747934191922
7926,344,517,0.14776687076842007
7927,344,526,0.139969085923557
7928,344,528,0.1014008799293587
7929,344,545,0.12684025072887684
7930,344,592,0.07084492356025934
7931,344,608,0.06963853405386951
7932,344,635,0.12433472876763485
7933,344,657,0.1284445383313078
7934,344,760,0.08124586947427262
7935,344,764,0.089354621897683
7936,344,866,0.07486802805681679
7937,344,875,0.14999109314432776
7938,344,891,0.15296905792151883
7939,344,944,0.14853820176024723
7940,344,976,0.07132267067493367
7941,345,346,0.1493605401182084
7942,345,387,0.15545322957588859
7943,345,393,0.10515721192730457
7944,345,395,0.1537012727094253
7945,345,408,0.15082467256263926
7946,345,426,0.1524739874557838
7947,345,461,0.09326157797654612
7948,345,478,0.07432146799492154
7949,345,481,0.10529462615713407
7950,345,505,0.13581722689734116
7951,345,605,0.07152207109971341
7952,345,625,0.12294583405673368
7953,345,633,0.10276026050287845
7954,345,643,0.07184749433245757
7955,345,649,0.14499597941775355
7956,345,667,0.10198101815945512
7957,345,674,0.1014462043374118
7958,345,720,0.10435002611364884
7959,345,821,0.15277050203876769
7960,345,854,0.14360350367981653
7961,345,859,0.10264808632030095
7962,345,945,0.15708631060511336
7963,346,348,0.11944883979307212
7964,346,393,0.1560746407192251
7965,346,408,0.13135368923473598
7966,346,420,0.09688856824431046
7967,346,461,0.15085912725093037
7968,346,476,0.10683482887565225
7969,346,478,0.1134156772183638
7970,346,552,0.12470070366190554
7971,346,589,0.14858603380027602
7972,346,602,0.12253042313698977
7973,346,615,0.15108038202718357
7974,346,625,0.07038631672715386
7975,346,633,0.14394890794861637
7976,346,649,0.07937705222576594
7977,346,656,0.08561949960835041
7978,346,674,0.07421696470277278
7979,346,684,0.08567474787389656
7980,346,783,0.13827793829909124
7981,346,854,0.13385141123463115
7982,346,859,0.14217410896261212
7983,346,874,0.1501854869972188
7984,347,383,0.07642499864133213
7985,347,447,0.11987109286471219
7986,347,471,0.14208198782464626
7987,347,558,0.11630669490217148
7988,347,594,0.09851818894226184
7989,347,694,0.13544776887417995
7990,347,762,0.09189371371103877
7991,347,869,0.07429834152099712
7992,347,880,0.07077512910167477
7993,347,973,0.15383938750716783
7994,347,984,0.13986608737916256
7995,348,408,0.07614651636370143
7996,348,420,0.09230309071724628
7997,348,446,0.1424831301534598
7998,348,478,0.1538557685135877
7999,348,548,0.09812553424293217
8000,348,562,0.15664230064835566
8001,348,570,0.13590804352980523
8002,348,589,0.15487195526504244
8003,348,625,0.1172835675195325
8004,348,656,0.06970636851516368
8005,348,684,0.12496508874683863
8006,348,733,0.11916865984764254
8007,348,758,0.13445937997166918
8008,348,825,0.09999923692251984
8009,348,854,0.0994267565698342
8010,348,896,0.09919841874199854
8011,348,974,0.128103950259395
8012,349,391,0.10754345309286942
8013,349,402,0.13184088662601623
8014,349,449,0.10519309199192456
8015,349,450,0.13864014864630952
8016,349,470,0.1495848002267983
8017,349,536,0.13340607464899673
8018,349,565,0.08706441812169793
8019,349,571,0.11599797794917605
8020,349,601,0.1564766415054853
8021,349,604,0.14744885176871245
8022,349,610,0.0763978996925393
8023,349,634,0.1355085180369194
8024,349,725,0.0938794335392766
8025,349,764,0.14091013239872408
8026,349,778,0.069462064414201
8027,349,812,0.1485955666905047
8028,349,816,0.10109012721571978
8029,349,887,0.07216899203850718
8030,349,910,0.13824092301072902
8031,349,925,0.15489878727115305
8032,349,1000,0.1138459161495853
8033,350,479,0.071273906304792
8034,350,502,0.08326890665197197
8035,350,553,0.08161000943103473
8036,350,563,0.14470079682255732
8037,350,586,0.11382703278454134
8038,350,600,0.1435176910642948
8039,350,622,0.10446924791558296
8040,350,644,0.1504185504149396
8041,350,695,0.0982155781714535
8042,350,702,0.09819894074142091
8043,350,729,0.15041083232169808
8044,350,873,0.13058276168483765
8045,350,911,0.15260047719947642
8046,350,954,0.14583172102040795
8047,351,372,0.11982388261878096
8048,351,398,0.09409458543771874
8049,351,404,0.12219246998949318
8050,351,414,0.1566931963202332
8051,351,517,0.07163303880276313
8052,351,710,0.1020991556914065
8053,351,742,0.08389967683344589
8054,351,788,0.10923432005781354
8055,351,811,0.14559850550007333
8056,351,866,0.14461317022196407
8057,351,875,0.1364134238769144
8058,351,901,0.09377633943326417
8059,352,354,0.1512978316922131
8060,352,621,0.1279832301366154
8061,352,647,0.11948886051882204
8062,352,683,0.14777361815818246
8063,352,745,0.07783395653741257
8064,352,780,0.09760153975713284
8065,352,881,0.07666470402953487
8066,352,904,0.06991357827129663
8067,352,919,0.13602195331462577
8068,353,365,0.08199412935158022
8069,353,378,0.09525957796636254
8070,353,410,0.11332170949078513
8071,353,455,0.09272729714513053
8072,353,459,0.13543043243700667
8073,353,529,0.11702259571396904
8074,353,538,0.07149618582747005
8075,353,550,0.1434507495550624
8076,353,622,0.13895060180026458
8077,353,671,0.11670839364702866
8078,353,682,0.06963181295523871
8079,353,708,0.11670230569342076
8080,353,729,0.1521916032455719
8081,353,741,0.11739127955240153
8082,353,800,0.13871134202101382
8083,353,818,0.10345713700420951
8084,353,820,0.07219966126988853
8085,353,822,0.13078343710175608
8086,353,829,0.07401118604109404
8087,353,931,0.11784968765469198
8088,353,959,0.12234695664073071
8089,353,963,0.14401059975706842
8090,354,366,0.10281143764866549
8091,354,418,0.12536582229123283
8092,354,448,0.1106411176460742
8093,354,483,0.13622597121756175
8094,354,508,0.07361685286531122
8095,354,683,0.13074119238523757
8096,354,715,0.0879477418242614
8097,354,717,0.12235592191513593
8098,354,722,0.1478666150704173
8099,354,752,0.07643576445060823
8100,354,776,0.14650661801923182
8101,354,780,0.11330545611169104
8102,354,799,0.14856187376610125
8103,354,865,0.12237809742282052
8104,354,876,0.11884384012134908
8105,354,881,0.10093890998720333
8106,354,904,0.1493870316907537
8107,354,947,0.0769478988688568
8108,355,370,0.13783020080468136
8109,355,386,0.1458268845881521
8110,355,429,0.13410524424034567
8111,355,467,0.14312081117876474
8112,355,473,0.12768427783679423
8113,355,474,0.145469012595559
8114,355,503,0.0764207647450207
8115,355,513,0.12575742893408498
8116,355,519,0.11125173878283542
8117,355,551,0.1387683612742014
8118,355,559,0.14682213527787236
8119,355,567,0.0761080679511124
8120,355,582,0.08075534045831663
8121,355,616,0.07246136322931564
8122,355,680,0.14103830417039115
8123,355,716,0.09966602209150334
8124,355,770,0.13960560173540132
8125,355,794,0.12825862367141386
8126,355,827,0.12430368940210641
8127,355,838,0.14134661351024005
8128,355,868,0.15131673899915365
8129,355,916,0.07918778057160455
8130,355,930,0.11505035934299616
8131,355,980,0.11477547995386524
8132,355,987,0.15548307448377638
8133,356,381,0.08981104199533904
8134,356,437,0.08553327872405693
8135,356,442,0.12612889495229915
8136,356,445,0.1528090595659689
8137,356,460,0.12133544367177299
8138,356,529,0.09289978770195285
8139,356,532,0.14317160039852586
8140,356,538,0.0926695225636199
8141,356,549,0.1401786083630187
8142,356,655,0.10947306222888978
8143,356,671,0.13387280460363443
8144,356,739,0.15309171139283845
8145,356,796,0.0880508040720841
8146,356,804,0.1401082542007943
8147,356,818,0.1553131908667704
8148,356,823,0.07027077752311388
8149,356,829,0.1277619313235345
8150,356,878,0.1171614845317951
8151,356,931,0.11766013339536352
8152,356,941,0.11719706358909268
8153,357,449,0.12068028748391288
8154,357,470,0.0908048247799795
8155,357,526,0.1178934522896859
8156,357,536,0.13371256254390518
8157,357,545,0.11306725758825173
8158,357,599,0.10386539681591271
8159,357,608,0.14823918369510283
8160,357,764,0.12938777273609617
8161,357,831,0.08380557206707775
8162,357,887,0.10888266187480354
8163,357,925,0.13879338650622663
8164,357,927,0.15122622201029087
8165,357,962,0.15239328222233106
8166,358,364,0.11672878852853033
8167,358,457,0.10608323868540374
8168,358,460,0.15358453178009004
8169,358,494,0.12627290654227483
8170,358,532,0.13550953412082825
8171,358,552,0.14611566554405858
8172,358,575,0.1260741892505114
8173,358,579,0.08746488320428378
8174,358,589,0.15250541431808334
8175,358,602,0.1443643384169321
8176,358,615,0.10701091765570482
8177,358,665,0.09974791533308838
8178,358,691,0.07937910756803863
8179,358,705,0.1044370437985537
8180,358,913,0.07151750249263032
8181,358,958,0.14935376839171213
8182,359,413,0.11649334094233238
8183,359,650,0.1446650088505852
8184,359,779,0.0860796820417892
8185,359,787,0.09577645314235042
8186,359,798,0.11652150354621062
8187,359,847,0.15526947033514282
8188,359,862,0.11946386675851142
8189,359,903,0.13247020932506395
8190,359,939,0.11480402915978011
8191,360,367,0.12004076427907386
8192,360,385,0.0854230179312421
8193,360,414,0.13774820306568372
8194,360,431,0.15365901802336673
8195,360,435,0.09753175352062723
8196,360,441,0.1038326313059715
8197,360,450,0.13207719425979614
8198,360,477,0.13850107338084316
8199,360,531,0.1298701346809202
8200,360,590,0.11323102451995137
8201,360,595,0.15269362946651735
8202,360,604,0.1411852539107288
8203,360,662,0.07783496248726376
8204,360,678,0.1511445859128418
8205,360,679,0.08598445430102544
8206,360,704,0.14170657998045724
8207,360,710,0.1472317095246846
8208,360,748,0.13551295429827834
8209,360,855,0.15470518782701687
8210,360,871,0.15082268651690053
8211,360,884,0.12621166904232262
8212,360,944,0.12880214341430896
8213,360,969,0.07056066101575224
8214,361,366,0.13611673042599565
8215,361,418,0.0694577169143178
8216,361,446,0.1284093698760463
8217,361,483,0.10891153685675521
8218,361,504,0.10750027340487874
8219,361,508,0.12902649938166996
8220,361,511,0.12826741088894328
8221,361,546,0.1421758509411129
8222,361,562,0.14487518323523046
8223,361,587,0.10221602416989085
8224,361,687,0.15082242522443715
8225,361,717,0.1207651146122752
8226,361,722,0.06875188823557346
8227,361,753,0.07306069826253667
8228,361,825,0.1119789467139954
8229,361,865,0.15198625974138655
8230,361,926,0.14498018010632946
8231,362,376,0.1541561799440917
8232,362,397,0.13514237435635773
8233,362,411,0.15242430874479238
8234,362,413,0.09996901480941268
8235,362,423,0.12077493843039931
8236,362,493,0.15065165148041476
8237,362,507,0.06873111327648754
8238,362,525,0.1457149749637625
8239,362,606,0.10286612974492922
8240,362,620,0.0703181500840437
8241,362,627,0.07745044190149421
8242,362,641,0.08118987446181043
8243,362,726,0.12196114275311101
8244,362,775,0.15325113518547373
8245,362,798,0.14537803976670308
8246,362,834,0.1360593025734261
8247,362,849,0.12243185013627113
8248,362,863,0.1489141394470501
8249,362,894,0.08675640344128557
8250,362,903,0.11725366960873247
8251,362,960,0.09262681403138971
8252,362,961,0.14411292789241162
8253,363,372,0.13920282533826175
8254,363,373,0.07203076907055839
8255,363,404,0.0951490386630068
8256,363,474,0.13585366902453586
8257,363,512,0.10079175176289033
8258,363,516,0.09814466842848961
8259,363,613,0.12576227694435196
8260,363,631,0.12276750821185681
8261,363,811,0.06870527087362378
8262,363,827,0.12173240497701623
8263,363,901,0.11208973385587181
8264,363,980,0.11620955002923317
8265,363,998,0.14686802560558634
8266,364,407,0.11586649411120142
8267,364,420,0.08425538707918656
8268,364,552,0.14668950013402254
8269,364,557,0.116057512668423
8270,364,589,0.07067663442931374
8271,364,615,0.0800609174200685
8272,364,649,0.14932783023338417
8273,364,665,0.10971847077060189
8274,364,691,0.11775743448269865
8275,364,705,0.0694762886729461
8276,364,709,0.1364218678329538
8277,364,712,0.14436298973972153
8278,364,731,0.12758272706157314
8279,364,896,0.10903646034819141
8280,364,905,0.07410031294646365
8281,364,913,0.1443633800211319
8282,364,958,0.1314372643613941
8283,364,974,0.07272328254864932
8284,365,378,0.11469354379893268
8285,365,437,0.14167024446314108
8286,365,529,0.1544729762808443
8287,365,538,0.09127702014201623
8288,365,549,0.14288008512555217
8289,365,550,0.09650109020119015
8290,365,651,0.15203146495394584
8291,365,671,0.11998392637700504
8292,365,682,0.10662262271954578
8293,365,708,0.10949749717537648
8294,365,741,0.15571139071367046
8295,365,818,0.15263685578371433
8296,365,820,0.11389536702309919
8297,365,829,0.09148971590925405
8298,365,931,0.07378462519809484
8299,365,959,0.10391413849495076
8300,365,963,0.07083598472907342
8301,365,967,0.15645806677099422
8302,366,418,0.08374454255136306
8303,366,446,0.11193574669081792
8304,366,483,0.1553219424817487
8305,366,508,0.1297462993647291
8306,366,544,0.12675099865779468
8307,366,570,0.14491153089367487
8308,366,683,0.07678438563464011
8309,366,715,0.10378373884843765
8310,366,717,0.14064180181541142
8311,366,722,0.15598973012382386
8312,366,780,0.13102145170644278
8313,366,876,0.0772078578337039
8314,366,915,0.08671833529029054
8315,367,385,0.15472848869543854
8316,367,435,0.12409528156256655
8317,367,441,0.153811259624606
8318,367,450,0.09246245762895246
8319,367,528,0.08873377460143902
8320,367,590,0.11133319170750032
8321,367,604,0.15076659963356082
8322,367,608,0.154315847345173
8323,367,610,0.0949382661649732
8324,367,634,0.1555917822370429
8325,367,679,0.09348263829188744
8326,367,764,0.10772318433911066
