pebble_id,initial_x,initial_y,initial_z,initial_radius_xy,height_bin,event_count,total_new_broken_bonds,first_event_timestep,first_event_top_displacement_mm,first_event_force_N,last_event_top_displacement_mm
154,0.00172196,0.0020885,0.00133456,0.0027068392068240773,2,0,0,,,,
155,-0.000585528,-0.00175846,0.00133598,0.0018533819386149205,2,0,0,,,,
156,-0.0043452,-0.00345035,0.00133944,0.005548484312179317,2,0,0,,,,
157,0.00080097,0.00153076,0.001343,0.001727651330130012,2,0,0,,,,
158,-0.00500017,0.000975247,0.00134379,0.005094389731843158,2,0,0,,,,
159,0.00265247,-0.00127644,0.00134621,0.002943619570273985,2,0,0,,,,
160,0.00305263,-0.00459122,0.0013588,0.005513424616814852,2,0,0,,,,
161,-0.00268439,0.00197902,0.00136313,0.003335036706319737,2,0,0,,,,
162,0.000499891,-0.00451159,0.00136796,0.004539199856800866,2,0,0,,,,
163,-0.00237967,0.00102613,0.00136903,0.0025914806744021844,2,0,0,,,,
164,0.00336154,-0.000570535,0.00136977,0.003409613080369238,2,0,0,,,,
165,0.00374228,-0.00381427,0.00137123,0.00534353022180094,2,0,0,,,,
166,-0.00185008,0.00252987,0.00137217,0.0031341726537158095,2,0,0,,,,
167,-0.00264558,-0.00423395,0.00137497,0.0049925370443192505,2,0,0,,,,
168,0.0050002,-0.00364122,0.00138205,0.006185505891065014,2,0,0,,,,
169,-0.00329963,0.00300759,0.0013821,0.004464656285202703,2,0,0,,,,
170,-0.000669187,-0.00413844,0.00138854,0.004192194756278506,2,0,0,,,,
171,-0.000358856,0.00401277,0.00139309,0.004028784022709085,2,0,0,,,,
172,-0.00361902,-0.0027652,0.00139532,0.004554518284121824,2,0,0,,,,
173,-0.000648323,0.00500002,0.0014165,0.005041876903765998,2,0,0,,,,
174,0.00149273,0.00309137,0.00142311,0.0034329012991637263,2,0,0,,,,
175,0.00498854,0.00361996,0.00142405,0.006163573779326406,2,0,0,,,,
176,-0.00332649,0.00408652,0.00142795,0.005269267637015604,2,0,0,,,,
177,0.00168783,0.00410925,0.00144492,0.004442376128987729,2,0,0,,,,
178,0.00056792,-0.0035176,0.00144997,0.0035631506965605594,2,0,0,,,,
179,-0.00336018,0.00120341,0.00145237,0.003569174310747515,2,0,0,,,,
180,0.00499208,0.00114694,0.00145328,0.005122141553100618,2,0,0,,,,
181,-0.00499298,-0.000520748,0.00146246,0.005020062525497466,2,0,0,,,,
182,-0.00196718,-0.00154195,0.00146589,0.0024994813371777753,2,0,0,,,,
183,-0.00239281,0.00342011,0.00146672,0.00417404984495873,2,0,0,,,,
184,0.00146456,-0.00475498,0.00146781,0.004975416645267007,2,0,0,,,,
185,-0.00272988,0.00488795,0.00146863,0.005598598040304376,2,0,0,,,,
186,-0.00500025,0.00395544,0.00147316,0.006375578848708562,2,0,0,,,,
