timestep,pebble_id,pebble_z_mm,rank_from_top,reference_step,initial_internal_bonds,intact_internal_bonds,broken_internal_bonds,delta_broken_since_previous_dump,top_displacement_m,top_displacement_mm,top_force_z_N,bottom_force_z_N,side_force_z_N,all_wall_force_z_N
60000,81,2.79717,6,20000,4935,4935,0,0,2.5e-05,0.025,0.059380426,-0.059637081,-0.012919306,-0.013175961
60000,82,2.09226,27,20000,4935,4935,0,0,2.5e-05,0.025,0.059380426,-0.059637081,-0.012919306,-0.013175961
60000,83,1.43711,50,20000,4935,4935,0,0,2.5e-05,0.025,0.059380426,-0.059637081,-0.012919306,-0.013175961
60000,84,2.02203,30,20000,4935,4935,0,0,2.5e-05,0.025,0.059380426,-0.059637081,-0.012919306,-0.013175961
60000,85,1.41538,55,20000,4935,4935,0,0,2.5e-05,0.025,0.059380426,-0.059637081,-0.012919306,-0.013175961
60000,86,2.96832,1,20000,4935,4935,0,0,2.5e-05,0.025,0.059380426,-0.059637081,-0.012919306,-0.013175961
60000,87,2.12943,25,20000,4935,4935,0,0,2.5e-05,0.025,0.059380426,-0.059637081,-0.012919306,-0.013175961
60000,88,1.33208,58,20000,4935,4935,0,0,2.5e-05,0.025,0.059380426,-0.059637081,-0.012919306,-0.013175961
60000,89,1.96457,32,20000,4935,4935,0,0,2.5e-05,0.025,0.059380426,-0.059637081,-0.012919306,-0.013175961
60000,90,2.68422,10,20000,4935,4935,0,0,2.5e-05,0.025,0.059380426,-0.059637081,-0.012919306,-0.013175961
60000,91,1.50146,45,20000,4935,4935,0,0,2.5e-05,0.025,0.059380426,-0.059637081,-0.012919306,-0.013175961
60000,92,2.56737,11,20000,4935,4935,0,0,2.5e-05,0.025,0.059380426,-0.059637081,-0.012919306,-0.013175961
60000,93,1.89797,36,20000,4935,4935,0,0,2.5e-05,0.025,0.059380426,-0.059637081,-0.012919306,-0.013175961
60000,94,2.11078,26,20000,4935,4935,0,0,2.5e-05,0.025,0.059380426,-0.059637081,-0.012919306,-0.013175961
60000,95,2.82837,5,20000,4935,4935,0,0,2.5e-05,0.025,0.059380426,-0.059637081,-0.012919306,-0.013175961
60000,96,2.42114,14,20000,4935,4935,0,0,2.5e-05,0.025,0.059380426,-0.059637081,-0.012919306,-0.013175961
60000,97,2.86379,3,20000,4935,4935,0,0,2.5e-05,0.025,0.059380426,-0.059637081,-0.012919306,-0.013175961
60000,98,2.27691,16,20000,4935,4935,0,0,2.5e-05,0.025,0.059380426,-0.059637081,-0.012919306,-0.013175961
60000,99,2.70676,9,20000,4935,4935,0,0,2.5e-05,0.025,0.059380426,-0.059637081,-0.012919306,-0.013175961
60000,100,2.37298,15,20000,4935,4935,0,0,2.5e-05,0.025,0.059380426,-0.059637081,-0.012919306,-0.013175961
70000,1,0.495167,98,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,2,0.497921,78,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,3,0.497186,85,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,4,0.495532,97,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,5,0.497462,83,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,6,0.494001,100,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,7,1.46762,46,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,8,0.497731,80,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,9,2.19007,20,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,10,0.497189,84,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,11,2.24635,18,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,12,0.494971,99,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,13,0.498614,76,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,14,0.498352,77,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,15,0.496528,95,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,16,0.497748,79,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,17,0.497555,82,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,18,0.496646,94,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,19,0.499849,74,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,20,0.496893,89,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,21,1.20503,66,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,22,1.42969,52,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,23,1.39629,56,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,24,0.497139,86,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,25,1.43474,51,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,26,0.709228,73,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,27,0.496768,91,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,28,1.43732,49,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,29,0.497716,81,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,30,0.991983,70,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,31,0.496653,93,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,32,1.37979,57,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,33,1.60079,42,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,34,1.42701,54,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,35,1.4282,53,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,36,2.08406,28,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,37,0.496918,88,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,38,1.95194,33,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,39,1.306,60,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,40,1.82941,40,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,41,1.07792,69,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,42,1.29574,61,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,43,1.26672,63,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,44,0.496969,87,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,45,0.924338,71,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,46,1.89332,37,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,47,1.59868,43,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,48,1.43778,48,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,49,1.20874,65,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,50,2.17416,21,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,51,2.14154,23,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,52,0.498811,75,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,53,1.2669,62,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,54,2.24526,19,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,55,0.496879,90,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,56,2.16156,22,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,57,0.495933,96,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,58,1.96743,31,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,59,2.47089,13,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,60,1.21197,64,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,61,2.12978,24,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,62,1.90179,35,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,63,2.83219,4,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,64,1.93161,34,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,65,1.19828,67,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,66,1.89091,38,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,67,1.65356,41,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,68,1.1558,68,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,69,1.83369,39,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,70,2.7466,7,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,71,0.496753,92,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,72,2.02312,29,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,73,0.906328,72,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,74,1.57072,44,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,75,2.26408,17,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,76,2.5461,12,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,77,1.44537,47,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,78,2.96658,2,20000,4935,4933,2,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,79,2.73672,8,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,80,1.3258,59,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,81,2.79717,6,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,82,2.09226,27,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,83,1.43711,50,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,84,2.02203,30,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,85,1.41538,55,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,86,2.96832,1,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,87,2.12943,25,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,88,1.33208,58,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,89,1.96457,32,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,90,2.68422,10,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,91,1.50146,45,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,92,2.56737,11,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,93,1.89797,36,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,94,2.11078,26,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,95,2.82837,5,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,96,2.42114,14,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,97,2.86379,3,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,98,2.27691,16,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,99,2.70676,9,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
70000,100,2.37298,15,20000,4935,4935,0,0,3e-05,0.030000000000000002,0.1211487,-0.12432726,-0.02167331,-0.024851867
80000,1,0.495167,98,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,2,0.497921,78,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,3,0.497186,85,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,4,0.495532,97,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,5,0.497462,83,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,6,0.494001,100,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,7,1.46762,46,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,8,0.497731,80,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,9,2.19007,20,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,10,0.497189,84,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,11,2.24635,18,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,12,0.494971,99,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,13,0.498614,76,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,14,0.498352,77,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,15,0.496528,95,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,16,0.497748,79,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,17,0.497555,82,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,18,0.496646,94,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,19,0.499849,74,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,20,0.496893,89,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,21,1.20503,66,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,22,1.42969,52,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,23,1.39629,56,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,24,0.497139,86,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,25,1.43474,51,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,26,0.709228,73,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,27,0.496768,91,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,28,1.43732,49,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,29,0.497716,81,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,30,0.991983,70,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,31,0.496653,93,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,32,1.37979,57,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,33,1.60079,42,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,34,1.42701,54,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,35,1.4282,53,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,36,2.08406,28,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,37,0.496918,88,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,38,1.95194,33,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,39,1.306,60,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,40,1.82941,40,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,41,1.07792,69,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,42,1.29574,61,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,43,1.26672,63,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,44,0.496969,87,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,45,0.924338,71,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,46,1.89332,37,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,47,1.59868,43,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,48,1.43778,48,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,49,1.20874,65,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,50,2.17416,21,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,51,2.14154,23,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,52,0.498811,75,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,53,1.2669,62,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,54,2.24526,19,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,55,0.496879,90,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,56,2.16156,22,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,57,0.495933,96,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,58,1.96743,31,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,59,2.47089,13,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,60,1.21197,64,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,61,2.12978,24,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,62,1.90179,35,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,63,2.83219,4,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,64,1.93161,34,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,65,1.19828,67,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,66,1.89091,38,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,67,1.65356,41,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,68,1.1558,68,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,69,1.83369,39,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,70,2.7466,7,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,71,0.496753,92,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,72,2.02312,29,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,73,0.906328,72,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,74,1.57072,44,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,75,2.26408,17,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,76,2.5461,12,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,77,1.44537,47,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,78,2.96658,2,20000,4935,4931,4,2,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,79,2.73672,8,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,80,1.3258,59,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,81,2.79717,6,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,82,2.09226,27,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,83,1.43711,50,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,84,2.02203,30,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,85,1.41538,55,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,86,2.96832,1,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,87,2.12943,25,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
80000,88,1.33208,58,20000,4935,4935,0,0,3.5e-05,0.034999999999999996,0.11968985,-0.1536218,-0.036093575,-0.070025517
