pebble_id,rigid_id,insertion_origin_x,insertion_origin_y,insertion_origin_z,rigid_xcm,rigid_ycm,rigid_zcm,q1_w,q2_x,q3_y,q4_z,coordinate_fit_rms_m,insertion_offset_local_x,insertion_offset_local_y,insertion_offset_local_z
24,24,-0.0010572448392497387,0.0015136065671696695,0.0005077223449092392,-0.00104139,0.00151928,0.000501299,0.5068277214548149,0.20084252086411647,0.8221686068911989,-0.16378865778939866,3.6434364247500344e-09,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
25,25,0.0016442757030194703,0.0022823552028774508,0.004755153801816109,0.00166216,0.00228456,0.0047552,-0.04087846071930286,0.6795294625622255,0.5488615231335829,0.4850976080982019,5.051721479490419e-09,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
26,26,0.0012862485580069215,0.0005208706497162497,0.0017922133008579587,0.00129917,0.000532671,0.00178793,0.5398065328987955,0.0849688216005078,0.8374688160375469,-0.005931994628471115,4.043266947564653e-09,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
27,27,0.0024790743104252558,0.0007516009348229427,0.0005419303229108058,0.00247423,0.000754204,0.000559091,0.7516216607379443,0.3380431417982523,-0.36392650589004516,-0.43399217931129164,3.195432627254442e-09,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
28,28,-0.0007071322221686478,-0.0016391523202462727,0.0005327987789824957,-0.000723142,-0.00163185,0.000528913,0.032452051451828876,-0.5909416287278625,0.7368173518559091,0.32685630756813394,2.9246613178879777e-09,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
29,29,0.00048085894743323145,0.0007137228503053645,0.0008137986369346396,0.000468239,0.000710625,0.000801314,-0.39821080097461,0.7346225788502518,0.1971603724275078,-0.5127237191459076,1.675418357086684e-09,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
30,30,-0.0016589709846354013,-0.0005656984985046402,0.0012536754943892783,-0.00167157,-0.000578481,0.00125531,0.31044398263384326,0.8502426048215204,-0.2967217827830669,-0.30441456964933916,3.918958079178941e-09,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
31,31,0.0023508710364521105,0.0017350786947547508,0.00048430206548123533,0.00235282,0.00174752,0.000497194,0.7368283854491243,-0.02170415278693156,-0.4577059811454874,-0.4971097413769771,4.0958917397906616e-09,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
32,32,0.001965163491171073,-0.001965209200527151,0.007856128068657821,0.0019663,-0.00197442,0.00784068,-0.06856761399773215,0.6816147878012282,0.5765963676090008,-0.44523745599561904,4.981254975687448e-09,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
33,33,-7.353898095355832e-05,0.001530952034228375,0.0005271826552429071,-6.03934e-05,0.00152496,0.000516414,-0.3225273003328259,0.7595890055817307,-0.14561378618849785,0.5457080798478497,2.8872827824075927e-09,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
34,34,9.380812292896511e-05,-0.0002699159647335422,0.007825631992207463,9.14241e-05,-0.000262317,0.0078418,0.6577259004044286,0.08276011029629404,0.40100998961369944,0.6322486791690036,2.9506204852003786e-09,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
35,35,-0.0007755452936085672,-0.001165817361716722,0.0014460697545657785,-0.000760433,-0.00117383,0.0014404,-0.45499823472704687,0.24095784222688751,-0.4489374693784527,0.7303225816395824,3.931419880022747e-09,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
36,36,-0.001703324377290027,-0.0018772226390515296,0.0005485465903387553,-0.00171788,-0.00187162,0.000539516,-0.17742442933289815,-0.4596704906780169,0.8701325371941592,0.009642592586116373,4.0855273507944326e-09,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
37,37,0.0016636686848171974,1.7221979783046816e-05,0.0005759410880327064,0.00167991,1.02024e-05,0.000572535,-0.5013720538783721,0.23104548535338337,-0.38906414401411193,0.737477551611009,2.9495632788387964e-09,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
38,38,-0.0011398983545638512,0.0009104038885470069,0.010146907625483325,-0.00115409,0.000904331,0.0101376,0.02510470396431267,0.8634390055120558,-0.4811176247854053,-0.1495615883844052,2.387123272111985e-08,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
