pebble_id,proxy_atom_id,x,y,z,radius,source_timestep
379,403,0.00497916,0.00347303,0.00309857,0.0005,350000
380,241,-0.00500002,-0.00445931,0.00309875,0.0005,350000
381,106,0.00130255,-0.0050001,0.00311109,0.0005,350000
382,250,-0.00462311,-0.00112532,0.00311372,0.0005,350000
383,94,0.00165031,0.00174014,0.00312069,0.0005,350000
384,219,0.00113156,-0.00158855,0.00312146,0.0005,350000
385,395,-0.00500003,0.00201616,0.0031227,0.0005,350000
386,436,-0.00115764,0.00443939,0.00312783,0.0005,350000
387,284,0.00437427,-0.00125695,0.00313466,0.0005,350000
388,723,-0.00213582,0.00419968,0.00313548,0.0005,350000
389,622,0.00375075,-0.000475353,0.00313587,0.0005,350000
390,344,0.00308169,-0.00121817,0.0031415,0.0005,350000
391,316,0.00296339,0.00313414,0.0031433,0.0005,350000
392,447,-0.0043049,0.00374618,0.0031442,0.0005,350000
393,703,-0.00351356,0.00313533,0.00315096,0.0005,350000
394,606,-0.00500013,-0.00314816,0.00315385,0.0005,350000
395,199,0.00182802,0.00272306,0.00316143,0.0005,350000
396,876,0.00273051,-0.00283902,0.00316878,0.0005,350000
397,261,0.00419705,0.00166161,0.00317901,0.0005,350000
398,556,0.000373753,-0.00244496,0.00317917,0.0005,350000
399,324,0.00417627,-0.00226402,0.00319368,0.0005,350000
400,860,-0.00268773,-0.0016879,0.00321864,0.0005,350000
401,309,-0.000313451,-0.000867021,0.00321907,0.0005,350000
402,562,-0.00376808,0.00132675,0.00321995,0.0005,350000
403,294,-0.00157739,-0.00374147,0.00324785,0.0005,350000
404,192,-0.00218183,0.00167307,0.00324789,0.0005,350000
405,625,0.00449204,0.00261394,0.00325533,0.0005,350000
406,481,0.00337004,0.000441185,0.00326031,0.0005,350000
407,686,0.000796268,0.0012465,0.00328343,0.0005,350000
